occurrenceID,eventID,measurementType,measurementValue,measurementUnit,measurementUnitID,measurementTypeID
AMBON_Zooplankton_2017_ML3.1_?_Pseudocalanus_acuspes_?_?_TWINRING_150UM_MICROSCOPY_0.1396,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],21.38,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Pseudocalanus_male_male_TWINRING_150UM_MICROSCOPY_0.1439,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],46.323,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Sipuncula_larvae_?_TWINRING_150UM_MICROSCOPY_0.1578,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],42.759,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_0.1669,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],4.009,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Pseudocalanus_newmani_?_?_TWINRING_150UM_MICROSCOPY_0.1782,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],53.449,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Podon_leuckartii_?_?_TWINRING_150UM_MICROSCOPY_0.1945,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],128.278,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Calanoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.2131,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],441.848,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Aglantha_digitale_?_?_TWINRING_150UM_MICROSCOPY_0.2561,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],13.14,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_0.302,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],0.445,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Cirripedia_nauplii_?_TWINRING_150UM_MICROSCOPY_0.3044,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],413.342,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Eurytemora_herdmani_?_?_TWINRING_150UM_MICROSCOPY_0.3425,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],42.759,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Bivalvia_?_?_TWINRING_150UM_MICROSCOPY_0.3819,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],1297.038,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Oithona_similis_?_?_TWINRING_150UM_MICROSCOPY_0.6047,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],555.873,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Pseudocalanus_?_?_TWINRING_150UM_MICROSCOPY_0.7333,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],655.645,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Cirripedia_cyprid_?_TWINRING_150UM_MICROSCOPY_0.9468,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],71.266,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Acartia_longiremis_?_?_TWINRING_150UM_MICROSCOPY_0.989,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],242.304,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Acartia_hudsonica_?_?_TWINRING_150UM_MICROSCOPY_1.3576,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],306.443,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Centropages_abdominalis_?_?_TWINRING_150UM_MICROSCOPY_1.5431,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],327.823,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Polychaeta_larvae_?_TWINRING_150UM_MICROSCOPY_1.9322,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],897.949,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Eurytemora_?_?_TWINRING_150UM_MICROSCOPY_2.201,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],684.152,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML3.1_?_Acartia_?_?_TWINRING_150UM_MICROSCOPY_2.8893,AMBON_Zooplankton_2017_ML3.1_2017-08-17T06:18:00Z,Abundance_[#/m3],2736.607,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Pisces_larvae_?_TWINRING_150UM_MICROSCOPY_nan,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],0.177,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Isopoda_?_?_TWINRING_150UM_MICROSCOPY_nan,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],0.177,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Amphipoda_?_?_TWINRING_150UM_MICROSCOPY_0.0002,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],0.177,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Obelia_longissima_?_?_TWINRING_150UM_MICROSCOPY_0.0022,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],0.354,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Ophiuroidea_larvae_?_TWINRING_150UM_MICROSCOPY_0.0023,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],1.415,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Calanus_glacialis_marshallae_?_?_TWINRING_150UM_MICROSCOPY_0.0033,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],2.123,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Ctenophora_?_?_TWINRING_150UM_MICROSCOPY_0.0033,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],0.354,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Cyclopoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.0041,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],5.662,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Bryozoa_cyphonautes_?_TWINRING_150UM_MICROSCOPY_0.0049,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],11.323,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Tortanus_discaudatus_?_?_TWINRING_150UM_MICROSCOPY_0.0059,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],0.708,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Pseudocalanus_male_male_TWINRING_150UM_MICROSCOPY_0.0063,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],2.831,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Pseudocalanus_newmani_?_?_TWINRING_150UM_MICROSCOPY_0.007,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],2.831,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Gammaridae_?_?_TWINRING_150UM_MICROSCOPY_0.0097,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],1.592,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Gastropoda_larvae_?_TWINRING_150UM_MICROSCOPY_0.0115,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],22.647,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Harpacticoida_?_?_TWINRING_150UM_MICROSCOPY_0.0126,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],2.831,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Limacina_helicina_?_?_TWINRING_150UM_MICROSCOPY_0.0163,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],19.816,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Eurytemora_?_?_TWINRING_150UM_MICROSCOPY_0.0183,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],2.831,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Calanoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.0209,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],28.309,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Acartia_?_?_TWINRING_150UM_MICROSCOPY_0.036,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],53.786,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Pseudocalanus_acuspes_?_?_TWINRING_150UM_MICROSCOPY_0.038,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],8.493,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Cumacea_?_?_TWINRING_150UM_MICROSCOPY_0.0443,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],13.8,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Echinodermata_bipinnaria_?_TWINRING_150UM_MICROSCOPY_0.0461,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],16.985,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Parasagitta_elegans_?_?_TWINRING_150UM_MICROSCOPY_0.0987,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],3.185,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Aglantha_digitale_?_?_TWINRING_150UM_MICROSCOPY_0.1154,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],82.095,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Acartia_longiremis_?_?_TWINRING_150UM_MICROSCOPY_0.1605,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],48.125,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Bivalvia_?_?_TWINRING_150UM_MICROSCOPY_0.1744,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],498.231,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Cirripedia_nauplii_?_TWINRING_150UM_MICROSCOPY_0.1931,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],288.747,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Pseudocalanus_?_?_TWINRING_150UM_MICROSCOPY_0.2117,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],110.403,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Centropages_abdominalis_?_?_TWINRING_150UM_MICROSCOPY_0.2264,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],22.647,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Echinodermata_larvae_?_TWINRING_150UM_MICROSCOPY_0.2676,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],4891.719,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Fritillaria_borealis_?_?_TWINRING_150UM_MICROSCOPY_0.3081,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],611.465,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Polychaeta_larvae_?_TWINRING_150UM_MICROSCOPY_0.3507,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],101.911,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Oithona_similis_?_?_TWINRING_150UM_MICROSCOPY_0.566,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],486.907,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Cirripedia_cyprid_?_TWINRING_150UM_MICROSCOPY_0.7667,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],62.279,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_ML1.2_?_Calanus_glacialis_marshallae_?_?_TWINRING_150UM_MICROSCOPY_1.1476,AMBON_Zooplankton_2017_ML1.2_2017-08-17T17:42:00Z,Abundance_[#/m3],3.185,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Isopoda_?_?_TWINRING_150UM_MICROSCOPY_nan,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],3.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Cnidaria_?_?_TWINRING_150UM_MICROSCOPY_0.0012,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],3.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Euphausiacea_calytopsis_?_TWINRING_150UM_MICROSCOPY_0.0024,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],0.188,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Gammaridae_?_?_TWINRING_150UM_MICROSCOPY_0.0074,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],0.188,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Limacina_helicina_?_?_TWINRING_150UM_MICROSCOPY_0.0149,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],12.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Pseudocalanus_newmani_?_?_TWINRING_150UM_MICROSCOPY_0.0201,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],6.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Eurytemora_?_?_TWINRING_150UM_MICROSCOPY_0.0242,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],12.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Paguridae_zoea_?_TWINRING_150UM_MICROSCOPY_0.0276,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],0.188,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Calanus_glacialis_marshallae_?_?_TWINRING_150UM_MICROSCOPY_0.0334,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],1.5,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Pseudocalanus_minutus_?_?_TWINRING_150UM_MICROSCOPY_0.0397,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],3.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Ophiuroidea_larvae_?_TWINRING_150UM_MICROSCOPY_0.0749,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],120.002,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Tortanus_discaudatus_?_?_TWINRING_150UM_MICROSCOPY_0.0778,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],3.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Pseudocalanus_male_male_TWINRING_150UM_MICROSCOPY_0.0826,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],18.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Acartia_hudsonica_?_?_TWINRING_150UM_MICROSCOPY_0.0912,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],24.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Gastropoda_larvae_?_TWINRING_150UM_MICROSCOPY_0.0937,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],168.003,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Acartia_?_?_TWINRING_150UM_MICROSCOPY_0.1006,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],96.002,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Evadne_nordmanni_?_?_TWINRING_150UM_MICROSCOPY_0.1075,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],18.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Clione_limacina_?_?_TWINRING_150UM_MICROSCOPY_0.1231,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],0.188,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Eurytemora_herdmani_?_?_TWINRING_150UM_MICROSCOPY_0.1288,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],12.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Epilabidocera_longipedata_?_?_TWINRING_150UM_MICROSCOPY_0.1665,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],1.5,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Calanoida_nauplii_?_TWINRING_150UM_MICROSCOPY_0.1672,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],396.008,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
AMBON_Zooplankton_2017_BBL2_?_Pseudocalanus_acuspes_?_?_TWINRING_150UM_MICROSCOPY_0.1723,AMBON_Zooplankton_2017_BBL2_2017-08-21T01:22:00Z,Abundance_[#/m3],21.0,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600002/
