ufn,semsp_id,seine_id,species,fork_length_field,weight_field,weight,fork_length
U5738,2015-05-18-D03-SO-24,DE109N1,SO,NA,NA,NA,NA
U5739,2015-05-18-D03-SO-25,DE109N1,SO,NA,NA,NA,NA
U5740,2015-05-18-D03-SO-26,DE109N1,SO,NA,NA,NA,NA
U5741,2015-05-18-D03-SO-27,DE109N1,SO,NA,NA,NA,NA
U5742,2015-05-18-D03-SO-28,DE109N1,SO,NA,NA,NA,NA
U5743,2015-05-18-D03-SO-29,DE109N1,SO,NA,NA,NA,NA
U5744,2015-05-18-D03-SO-3,DE109N1,SO,NA,NA,NA,NA
U5745,2015-05-18-D03-SO-30,DE109N1,SO,NA,NA,NA,NA
U5746,2015-05-18-D03-SO-4,DE109N1,SO,NA,NA,NA,NA
U5747,2015-05-18-D03-SO-5,DE109N1,SO,NA,NA,NA,NA
U5748,2015-05-18-D03-SO-6,DE109N1,SO,NA,NA,NA,NA
U5749,2015-05-18-D03-SO-7,DE109N1,SO,NA,NA,NA,NA
U5750,2015-05-18-D03-SO-8,DE109N1,SO,NA,NA,NA,NA
U5751,2015-05-18-D03-SO-9,DE109N1,SO,NA,NA,NA,NA
U5752,2015-05-18-D05-CU-1,DE110N1,CU,NA,NA,NA,NA
U5753,2015-05-18-D05-CU-10,DE110N1,CU,NA,NA,NA,NA
U5754,2015-05-18-D05-CU-2,DE110N1,CU,NA,NA,NA,NA
U5755,2015-05-18-D05-CU-3,DE110N1,CU,NA,NA,NA,NA
U5756,2015-05-18-D05-CU-4,DE110N1,CU,NA,NA,NA,NA
U5757,2015-05-18-D05-CU-5,DE110N1,CU,NA,NA,NA,NA
U5758,2015-05-18-D05-CU-6,DE110N1,CU,NA,NA,NA,NA
U5759,2015-05-18-D05-CU-7,DE110N1,CU,NA,NA,NA,NA
U5760,2015-05-18-D05-CU-8,DE110N1,CU,NA,NA,NA,NA
U5761,2015-05-18-D05-CU-9,DE110N1,CU,NA,NA,NA,NA
U5762,2015-05-18-D05-PI-1,DE110N1,PI,NA,NA,NA,NA
U5763,2015-05-19-D08-CU-10,DE111N1,CU,NA,NA,NA,NA
U5764,2015-05-19-D08-PI-1,DE111N1,PI,NA,NA,NA,NA
U5765,2015-05-19-D08-PI-2,DE111N1,PI,NA,NA,NA,NA
U5766,2015-05-19-D08-SO-1,DE111N1,SO,NA,NA,NA,NA
U5767,2015-05-19-D08-SO-10,DE111N1,SO,NA,NA,NA,NA
U5768,2015-05-19-D08-SO-11,DE111N1,SO,NA,NA,NA,NA
U5769,2015-05-19-D08-SO-18,DE111N1,SO,NA,NA,NA,NA
U5770,2015-05-19-D08-SO-2,DE111N1,SO,NA,NA,NA,NA
U5771,2015-05-19-D08-SO-3,DE111N1,SO,NA,NA,NA,NA
U5772,2015-05-19-D08-SO-4,DE111N1,SO,NA,NA,NA,NA
U5773,2015-05-19-D08-SO-5,DE111N1,SO,NA,NA,NA,NA
U5774,2015-05-19-D08-SO-6,DE111N1,SO,NA,NA,NA,NA
U5775,2015-05-19-D08-SO-7,DE111N1,SO,NA,NA,NA,NA
U5776,2015-05-19-D08-SO-8,DE111N1,SO,NA,NA,NA,NA
U5777,2015-05-19-D08-SO-9,DE111N1,SO,NA,NA,NA,NA
U5778,2015-05-20-D09-CU-2,DE112N1,CU,NA,NA,NA,NA
U5779,2015-05-20-D09-CU-3,DE112N1,CU,NA,NA,NA,NA
U5780,2015-05-20-D09-CU-4,DE112N1,CU,NA,NA,NA,NA
U5781,2015-05-20-D09-CU-5,DE112N1,CU,NA,NA,NA,NA
U5782,2015-05-20-D09-CU-6,DE112N1,CU,NA,NA,NA,NA
U5783,2015-05-20-D09-HE-1,DE112N1,HE,NA,NA,NA,NA
U5784,2015-05-20-D09-HE-4,DE112N1,HE,NA,NA,NA,NA
U5785,2015-05-20-D09-HE-5,DE112N1,HE,NA,NA,NA,NA
U5786,2015-05-20-D09-HE-6,DE112N1,HE,NA,NA,NA,NA
U5787,2015-05-20-D09-HE-9,DE112N1,HE,NA,NA,NA,NA
U5788,2015-05-20-J05-CO-1,JE101N1,CO,NA,NA,NA,NA
U5789,2015-05-20-J05-CO-2,JE101N1,CO,NA,NA,NA,NA
U5790,2015-05-20-J05-CO-3,JE101N1,CO,NA,NA,NA,NA
U5791,2015-05-20-J05-CO-4,JE101N1,CO,NA,NA,NA,NA
U5792,2015-05-20-J05-CO-5,JE101N1,CO,NA,NA,NA,NA
U5793,2015-05-20-J05-CO-6,JE101N1,CO,NA,NA,NA,NA
U5794,2015-05-20-J05-HE-1,JE101N1,HE,NA,NA,NA,NA
U5795,2015-05-20-J05-HE-2,JE101N1,HE,NA,NA,NA,NA
U5796,2015-05-20-J05-HE-3,JE101N1,HE,NA,NA,NA,NA
U5797,2015-05-20-J05-HE-4,JE101N1,HE,NA,NA,NA,NA
U5798,2015-05-20-J05-SO-1,JE101N1,SO,NA,NA,NA,NA
U5799,2015-05-20-J05-SO-10,JE101N1,SO,NA,NA,NA,NA
U5800,2015-05-20-J05-SO-11,JE101N1,SO,NA,NA,NA,NA
U5801,2015-05-20-J05-SO-12,JE101N1,SO,NA,NA,NA,NA
U5802,2015-05-20-J05-SO-13,JE101N1,SO,NA,NA,NA,NA
U5803,2015-05-20-J05-SO-14,JE101N1,SO,NA,NA,NA,NA
U5804,2015-05-20-J05-SO-15,JE101N1,SO,NA,NA,NA,NA
U5805,2015-05-20-J05-SO-16,JE101N1,SO,NA,NA,NA,NA
U5806,2015-05-20-J05-SO-17,JE101N1,SO,NA,NA,NA,NA
U5807,2015-05-20-J05-SO-18,JE101N1,SO,NA,NA,NA,NA
U5808,2015-05-20-J05-SO-19,JE101N1,SO,NA,NA,NA,NA
U5809,2015-05-20-J05-SO-2,JE101N1,SO,NA,NA,NA,NA
U5810,2015-05-20-J05-SO-20,JE101N1,SO,NA,NA,NA,NA
U5811,2015-05-20-J05-SO-21,JE101N1,SO,NA,NA,NA,NA
U5812,2015-05-20-J05-SO-22,JE101N1,SO,NA,NA,NA,NA
U5813,2015-05-20-J05-SO-23,JE101N1,SO,NA,NA,NA,NA
U5814,2015-05-20-J05-SO-24,JE101N1,SO,NA,NA,NA,NA
U5815,2015-05-20-J05-SO-25,JE101N1,SO,NA,NA,NA,NA
U5816,2015-05-20-J05-SO-26,JE101N1,SO,NA,NA,NA,NA
U5817,2015-05-20-J05-SO-27,JE101N1,SO,NA,NA,NA,NA
U5818,2015-05-20-J05-SO-28,JE101N1,SO,NA,NA,NA,NA
U5819,2015-05-20-J05-SO-29,JE101N1,SO,NA,NA,NA,NA
U5820,2015-05-20-J05-SO-3,JE101N1,SO,NA,NA,NA,NA
U5821,2015-05-20-J05-SO-30,JE101N1,SO,NA,NA,NA,NA
U5822,2015-05-20-J05-SO-4,JE101N1,SO,NA,NA,NA,NA
U5823,2015-05-20-J05-SO-5,JE101N1,SO,NA,NA,NA,NA
U5824,2015-05-20-J05-SO-6,JE101N1,SO,NA,NA,NA,NA
U5825,2015-05-20-J05-SO-7,JE101N1,SO,NA,NA,NA,NA
U5826,2015-05-20-J05-SO-8,JE101N1,SO,NA,NA,NA,NA
U5827,2015-05-20-J05-SO-9,JE101N1,SO,NA,NA,NA,NA
U5828,2015-05-21-D03-CO-1,DE114N1,CO,NA,NA,NA,NA
U5829,2015-05-21-D03-CU-1,DE114N1,CU,NA,NA,NA,NA
U5830,2015-05-21-D03-CU-10,DE114N1,CU,NA,NA,NA,NA
U5831,2015-05-21-D03-CU-2,DE114N1,CU,NA,NA,NA,NA
U5832,2015-05-21-D03-CU-3,DE114N1,CU,NA,NA,NA,NA
U5833,2015-05-21-D03-CU-4,DE114N1,CU,NA,NA,NA,NA
U5834,2015-05-21-D03-CU-5,DE114N1,CU,NA,NA,NA,NA
U5835,2015-05-21-D03-CU-6,DE114N1,CU,NA,NA,NA,NA
U5836,2015-05-21-D03-CU-7,DE114N1,CU,NA,NA,NA,NA
U5837,2015-05-21-D03-CU-8,DE114N1,CU,NA,NA,NA,NA
U5838,2015-05-21-D03-CU-9,DE114N1,CU,NA,NA,NA,NA
U5839,2015-05-21-D03-PI-1,DE114N1,PI,NA,NA,NA,NA
U5840,2015-05-21-D03-PI-2,DE114N1,PI,NA,NA,NA,NA
U5841,2015-05-21-D03-PI-3,DE114N1,PI,NA,NA,NA,NA
U5842,2015-05-21-D03-PI-4,DE114N1,PI,NA,NA,NA,NA
U5843,2015-05-21-D03-PI-5,DE114N1,PI,NA,NA,NA,NA
U5844,2015-05-21-D07-CU-2,DE115N2,CU,NA,NA,NA,NA
U5845,2015-05-21-D07-CU-5,DE115N2,CU,NA,NA,NA,NA
U5846,2015-05-21-D07-PI-8,DE115N2,PI,NA,NA,NA,NA
U5847,2015-05-21-D07-SO-1,DE115N2,SO,NA,NA,NA,NA
U5848,2015-05-21-D07-SO-10,DE115N2,SO,NA,NA,NA,NA
U5849,2015-05-21-D07-SO-11,DE115N2,SO,NA,NA,NA,NA
U5850,2015-05-21-D07-SO-12,DE115N2,SO,NA,NA,NA,NA
U5851,2015-05-21-D07-SO-13,DE115N2,SO,NA,NA,NA,NA
U5852,2015-05-21-D07-SO-14,DE115N2,SO,NA,NA,NA,NA
U5853,2015-05-21-D07-SO-15,DE115N2,SO,NA,NA,NA,NA
U5854,2015-05-21-D07-SO-16,DE115N2,SO,NA,NA,NA,NA
U5855,2015-05-21-D07-SO-17,DE115N2,SO,NA,NA,NA,NA
U5856,2015-05-21-D07-SO-18,DE115N2,SO,NA,NA,NA,NA
U5857,2015-05-21-D07-SO-19,DE115N2,SO,NA,NA,NA,NA
U5858,2015-05-21-D07-SO-2,DE115N2,SO,NA,NA,NA,NA
U5859,2015-05-21-D07-SO-20,DE115N2,SO,NA,NA,NA,NA
U5860,2015-05-21-D07-SO-3,DE115N2,SO,NA,NA,NA,NA
U5861,2015-05-21-D07-SO-4,DE115N2,SO,NA,NA,NA,NA
U5862,2015-05-21-D07-SO-5,DE115N2,SO,NA,NA,NA,NA
U5863,2015-05-21-D07-SO-6,DE115N2,SO,NA,NA,NA,NA
U5864,2015-05-21-D07-SO-7,DE115N2,SO,NA,NA,NA,NA
U5865,2015-05-21-D07-SO-8,DE115N2,SO,NA,NA,NA,NA
U5866,2015-05-21-D07-SO-9,DE115N2,SO,NA,NA,NA,NA
U5867,2015-05-21-J06-CU-5,JE102N2,CU,NA,NA,NA,NA
U5868,2015-05-21-J06-CU-6,JE102N2,CU,NA,NA,NA,NA
U5869,2015-05-21-J06-SO-11,JE102N2,SO,NA,NA,NA,NA
U5870,2015-05-21-J06-SO-12,JE102N2,SO,NA,NA,NA,NA
U5871,2015-05-21-J06-SO-13,JE102N2,SO,NA,NA,NA,NA
U5872,2015-05-21-J06-SO-14,JE102N2,SO,NA,NA,NA,NA
U5873,2015-05-21-J06-SO-15,JE102N2,SO,NA,NA,NA,NA
U5874,2015-05-21-J06-SO-16,JE102N2,SO,NA,NA,NA,NA
U5875,2015-05-21-J06-SO-17,JE102N2,SO,NA,NA,NA,NA
U5876,2015-05-21-J06-SO-18,JE102N2,SO,NA,NA,NA,NA
U5877,2015-05-21-J06-SO-19,JE102N2,SO,NA,NA,NA,NA
U5878,2015-05-21-J06-SO-20,JE102N2,SO,NA,NA,NA,NA
U5879,2015-05-21-J06-SO-21,JE102N2,SO,NA,NA,NA,NA
U5880,2015-05-21-J06-SO-22,JE102N2,SO,NA,NA,NA,NA
U5881,2015-05-21-J06-SO-23,JE102N2,SO,NA,NA,NA,NA
U5882,2015-05-21-J06-SO-24,JE102N2,SO,NA,NA,NA,NA
U5883,2015-05-21-J06-SO-25,JE102N2,SO,NA,NA,NA,NA
U5884,2015-05-21-J06-SO-26,JE102N2,SO,NA,NA,NA,NA
U5885,2015-05-21-J06-SO-27,JE102N2,SO,NA,NA,NA,NA
U5886,2015-05-21-J06-SO-28,JE102N2,SO,NA,NA,NA,NA
U5887,2015-05-21-J06-SO-29,JE102N2,SO,NA,NA,NA,NA
U5888,2015-05-21-J06-SO-30,JE102N2,SO,NA,NA,NA,NA
U5889,2015-05-22-J04-CO-1,JE106N4,CO,NA,NA,NA,NA
U5890,2015-05-22-J04-CO-9,JE106N4,CO,NA,NA,NA,NA
U5891,2015-05-22-J04-HE-1,JE106N4,HE,NA,NA,NA,NA
U5892,2015-05-22-J04-SO-1,JE106N4,SO,NA,NA,NA,NA
U5893,2015-05-22-J04-SO-10,JE106N4,SO,NA,NA,NA,NA
U5894,2015-05-22-J04-SO-11,JE106N4,SO,NA,NA,NA,NA
U5895,2015-05-22-J04-SO-12,JE106N4,SO,NA,NA,NA,NA
U5896,2015-05-22-J04-SO-13,JE106N4,SO,NA,NA,NA,NA
U5897,2015-05-22-J04-SO-14,JE106N4,SO,NA,NA,NA,NA
U5898,2015-05-22-J04-SO-15,JE106N4,SO,NA,NA,NA,NA
U5899,2015-05-22-J04-SO-16,JE106N4,SO,NA,NA,NA,NA
U5900,2015-05-22-J04-SO-17,JE106N4,SO,NA,NA,NA,NA
U5901,2015-05-22-J04-SO-18,JE106N4,SO,NA,NA,NA,NA
U5902,2015-05-22-J04-SO-19,JE106N4,SO,NA,NA,NA,NA
U5903,2015-05-22-J04-SO-2,JE106N4,SO,NA,NA,NA,NA
U5904,2015-05-22-J04-SO-20,JE106N4,SO,NA,NA,NA,NA
U5905,2015-05-22-J04-SO-21,JE106N4,SO,NA,NA,NA,NA
U5906,2015-05-22-J04-SO-23,JE106N4,SO,NA,NA,NA,NA
U5907,2015-05-22-J04-SO-24,JE106N4,SO,NA,NA,NA,NA
U5908,2015-05-22-J04-SO-25,JE106N4,SO,NA,NA,NA,NA
U5909,2015-05-22-J04-SO-26,JE106N4,SO,NA,NA,NA,NA
U5910,2015-05-22-J04-SO-27,JE106N4,SO,NA,NA,NA,NA
U5911,2015-05-22-J04-SO-3,JE106N4,SO,NA,NA,NA,NA
U5912,2015-05-22-J04-SO-30,JE106N4,SO,NA,NA,NA,NA
U5913,2015-05-22-J04-SO-4,JE106N4,SO,NA,NA,NA,NA
U5914,2015-05-22-J04-SO-5,JE106N4,SO,NA,NA,NA,NA
U5915,2015-05-22-J04-SO-6,JE106N4,SO,NA,NA,NA,NA
U5916,2015-05-22-J04-SO-7,JE106N4,SO,NA,NA,NA,NA
U5917,2015-05-22-J04-SO-8,JE106N4,SO,NA,NA,NA,NA
U5918,2015-05-22-J04-SO-9,JE106N4,SO,NA,NA,NA,NA
U5919,2015-05-22-J07-CO-1,JE104N1,CO,NA,NA,NA,NA
U5920,2015-05-22-J07-CO-2,JE104N1,CO,NA,NA,NA,NA
U5921,2015-05-22-J07-CO-3,JE104N1,CO,NA,NA,NA,NA
U5922,2015-05-22-J07-CO-4,JE104N1,CO,NA,NA,NA,NA
U5923,2015-05-22-J07-CU-1,JE104N1,CU,NA,NA,NA,NA
U5924,2015-05-22-J08-CO-1,JE105N2,CO,NA,NA,NA,NA
U5925,2015-05-22-J08-CO-2,JE105N2,CO,NA,NA,NA,NA
U5926,2015-05-22-J08-CO-3,JE105N2,CO,NA,NA,NA,NA
U5927,2015-05-22-J08-CO-4,JE105N2,CO,NA,NA,NA,NA
U5928,2015-05-22-J08-CU-2,JE105N2,CU,NA,NA,NA,NA
U5929,2015-05-23-D08-SO-10,DE116N1,SO,NA,NA,NA,NA
U5930,2015-05-23-D08-SO-2,DE116N1,SO,NA,NA,NA,NA
U5931,2015-05-23-D08-SO-21,DE116N1,SO,NA,NA,NA,NA
U5932,2015-05-23-D08-SO-22,DE116N1,SO,NA,NA,NA,NA
U5933,2015-05-23-D08-SO-23,DE116N1,SO,NA,NA,NA,NA
U5934,2015-05-23-D08-SO-24,DE116N1,SO,NA,NA,NA,NA
U5935,2015-05-23-D08-SO-25,DE116N1,SO,NA,NA,NA,NA
U5936,2015-05-23-D08-SO-26,DE116N1,SO,NA,NA,NA,NA
U5937,2015-05-23-D08-SO-27,DE116N1,SO,NA,NA,NA,NA
U5938,2015-05-23-D08-SO-28,DE116N1,SO,NA,NA,NA,NA
U5939,2015-05-23-D08-SO-29,DE116N1,SO,NA,NA,NA,NA
U5940,2015-05-23-D08-SO-3,DE116N1,SO,NA,NA,NA,NA
U5941,2015-05-23-D08-SO-4,DE116N1,SO,NA,NA,NA,NA
U5942,2015-05-23-D08-SO-5,DE116N1,SO,NA,NA,NA,NA
U5943,2015-05-23-D08-SO-6,DE116N1,SO,NA,NA,NA,NA
U5944,2015-05-23-D08-SO-7,DE116N1,SO,NA,NA,NA,NA
U5945,2015-05-23-D08-SO-8,DE116N1,SO,NA,NA,NA,NA
U5946,2015-05-23-D08-SO-9,DE116N1,SO,NA,NA,NA,NA
U5947,2015-05-23-D10-CU-1,DE117N1,CU,NA,NA,NA,NA
U5948,2015-05-23-D10-CU-2,DE117N1,CU,NA,NA,NA,NA
U5949,2015-05-23-D10-HE-1,DE117N1,HE,NA,NA,NA,NA
U5950,2015-05-23-D10-SO-1,DE117N1,SO,NA,NA,NA,NA
U5951,2015-05-23-D10-SO-10,DE117N1,SO,NA,NA,NA,NA
U5952,2015-05-23-D10-SO-11,DE117N1,SO,NA,NA,NA,NA
U5953,2015-05-23-D10-SO-12,DE117N1,SO,NA,NA,NA,NA
U5954,2015-05-23-D10-SO-13,DE117N1,SO,NA,NA,NA,NA
U5955,2015-05-23-D10-SO-14,DE117N1,SO,NA,NA,NA,NA
U5956,2015-05-23-D10-SO-15,DE117N1,SO,NA,NA,NA,NA
U5957,2015-05-23-D10-SO-16,DE117N1,SO,NA,NA,NA,NA
U5958,2015-05-23-D10-SO-17,DE117N1,SO,NA,NA,NA,NA
U5959,2015-05-23-D10-SO-18,DE117N1,SO,NA,NA,NA,NA
U5960,2015-05-23-D10-SO-19,DE117N1,SO,NA,NA,NA,NA
U5961,2015-05-23-D10-SO-2,DE117N1,SO,NA,NA,NA,NA
U5962,2015-05-23-D10-SO-20,DE117N1,SO,NA,NA,NA,NA
U5963,2015-05-23-D10-SO-3,DE117N1,SO,NA,NA,NA,NA
U5964,2015-05-23-D10-SO-4,DE117N1,SO,NA,NA,NA,NA
U5965,2015-05-23-D10-SO-5,DE117N1,SO,NA,NA,NA,NA
U5966,2015-05-23-D10-SO-6,DE117N1,SO,NA,NA,NA,NA
U5967,2015-05-23-D10-SO-7,DE117N1,SO,NA,NA,NA,NA
U5968,2015-05-23-D10-SO-8,DE117N1,SO,NA,NA,NA,NA
U5969,2015-05-23-D10-SO-9,DE117N1,SO,NA,NA,NA,NA
U5970,2015-05-23-J03-SO-28,JE107N2,SO,NA,NA,NA,NA
U5971,2015-05-23-J09-CO-1,JE108N2,CO,NA,NA,NA,NA
U5972,2015-05-23-J09-CO-2,JE108N2,CO,NA,NA,NA,NA
U5973,2015-05-23-J09-CO-3,JE108N2,CO,NA,NA,NA,NA
U5974,2015-05-23-J09-CO-4,JE108N2,CO,NA,NA,NA,NA
U5975,2015-05-23-J09-CO-5,JE108N2,CO,NA,NA,NA,NA
U5976,2015-05-23-J09-CO-6,JE108N2,CO,NA,NA,NA,NA
U5977,2015-05-23-J09-CO-7,JE108N2,CO,NA,NA,NA,NA
U5978,2015-05-23-J09-CO-8,JE108N2,CO,NA,NA,NA,NA
U5979,2015-05-23-J09-CU-1,JE108N2,CU,NA,NA,NA,NA
U5980,2015-05-23-J09-CU-10,JE108N2,CU,NA,NA,NA,NA
U5981,2015-05-23-J09-CU-2,JE108N2,CU,NA,NA,NA,NA
U5982,2015-05-23-J09-CU-3,JE108N2,CU,NA,NA,NA,NA
U5983,2015-05-23-J09-CU-4,JE108N2,CU,NA,NA,NA,NA
U5984,2015-05-23-J09-CU-5,JE108N2,CU,NA,NA,NA,NA
U5985,2015-05-23-J09-CU-6,JE108N2,CU,NA,NA,NA,NA
U5986,2015-05-23-J09-CU-7,JE108N2,CU,NA,NA,NA,NA
U5987,2015-05-23-J09-CU-8,JE108N2,CU,NA,NA,NA,NA
U5988,2015-05-23-J09-CU-9,JE108N2,CU,NA,NA,NA,NA
U5989,2015-05-23-J09-HE-1,JE108N2,HE,NA,NA,NA,NA
U5990,2015-05-23-J09-HE-2,JE108N2,HE,NA,NA,NA,NA
U5991,2015-05-23-J09-HE-3,JE108N2,HE,NA,NA,NA,NA
U5992,2015-05-23-J09-HE-4,JE108N2,HE,NA,NA,NA,NA
U5993,2015-05-23-J09-HE-5,JE108N2,HE,NA,NA,NA,NA
U5994,2015-05-23-J10-CU-1,JE109N3,CU,NA,NA,NA,NA
U5995,2015-05-23-J10-CU-10,JE109N3,CU,NA,NA,NA,NA
U5996,2015-05-23-J10-CU-2,JE109N3,CU,NA,NA,NA,NA
U5997,2015-05-23-J10-CU-3,JE109N3,CU,NA,NA,NA,NA
U5998,2015-05-23-J10-CU-4,JE109N3,CU,NA,NA,NA,NA
U5999,2015-05-23-J10-CU-5,JE109N3,CU,NA,NA,NA,NA
U6000,2015-05-23-J10-CU-6,JE109N3,CU,NA,NA,NA,NA
U6001,2015-05-23-J10-CU-7,JE109N3,CU,NA,NA,NA,NA
U6002,2015-05-23-J10-CU-8,JE109N3,CU,NA,NA,NA,NA
U6003,2015-05-23-J10-CU-9,JE109N3,CU,NA,NA,NA,NA
U6004,2015-05-23-J10-SO-16,JE109N3,SO,NA,NA,NA,NA
U6005,2015-05-23-J10-SO-6,JE109N3,SO,NA,NA,NA,NA
U6006,2015-05-24-D09-CU-1,DE121N1,CU,NA,NA,NA,NA
U6007,2015-05-24-D09-CU-2,DE121N1,CU,NA,NA,NA,NA
U6008,2015-05-24-D09-CU-3,DE121N1,CU,NA,NA,NA,NA
U6009,2015-05-24-D09-CU-4,DE121N1,CU,NA,NA,NA,NA
U6010,2015-05-24-D09-HE-1,DE121N1,HE,NA,NA,NA,NA
U6011,2015-05-24-D09-PI-1,DE121N1,PI,NA,NA,NA,NA
U6012,2015-05-24-D09-PI-2,DE121N1,PI,NA,NA,NA,NA
U6013,2015-05-24-D09-SO-1,DE121N1,SO,NA,NA,NA,NA
U6014,2015-05-24-D09-SO-10,DE121N1,SO,NA,NA,NA,NA
U6015,2015-05-24-D09-SO-11,DE121N1,SO,NA,NA,NA,NA
U6016,2015-05-24-D09-SO-12,DE121N1,SO,NA,NA,NA,NA
U6017,2015-05-24-D09-SO-13,DE121N1,SO,NA,NA,NA,NA
U6018,2015-05-24-D09-SO-14,DE121N1,SO,NA,NA,NA,NA
U6019,2015-05-24-D09-SO-15,DE121N1,SO,NA,NA,NA,NA
U6020,2015-05-24-D09-SO-16,DE121N1,SO,NA,NA,NA,NA
U6021,2015-05-24-D09-SO-17,DE121N1,SO,NA,NA,NA,NA
U6022,2015-05-24-D09-SO-18,DE121N1,SO,NA,NA,NA,NA
U6023,2015-05-24-D09-SO-19,DE121N1,SO,NA,NA,NA,NA
U6024,2015-05-24-D09-SO-2,DE121N1,SO,NA,NA,NA,NA
U6025,2015-05-24-D09-SO-20,DE121N1,SO,NA,NA,NA,NA
U6026,2015-05-24-D09-SO-3,DE121N1,SO,NA,NA,NA,NA
U6027,2015-05-24-D09-SO-4,DE121N1,SO,NA,NA,NA,NA
U6028,2015-05-24-D09-SO-5,DE121N1,SO,NA,NA,NA,NA
U6029,2015-05-24-D09-SO-6,DE121N1,SO,NA,NA,NA,NA
U6030,2015-05-24-D09-SO-7,DE121N1,SO,NA,NA,NA,NA
U6031,2015-05-24-D09-SO-8,DE121N1,SO,NA,NA,NA,NA
U6032,2015-05-24-D09-SO-9,DE121N1,SO,NA,NA,NA,NA
U6033,2015-05-24-D11-CO-1,DE120N2,CO,NA,NA,NA,NA
U6034,2015-05-24-D11-CU-1,DE120N2,CU,NA,NA,NA,NA
U6035,2015-05-24-D11-CU-10,DE120N2,CU,NA,NA,NA,NA
U6036,2015-05-24-D11-CU-2,DE120N2,CU,NA,NA,NA,NA
U6037,2015-05-24-D11-CU-3,DE120N2,CU,NA,NA,NA,NA
U6038,2015-05-24-D11-CU-4,DE120N2,CU,NA,NA,NA,NA
U6039,2015-05-24-D11-CU-5,DE120N2,CU,NA,NA,NA,NA
U6040,2015-05-24-D11-CU-6,DE120N2,CU,NA,NA,NA,NA
U6041,2015-05-24-D11-CU-7,DE120N2,CU,NA,NA,NA,NA
U6042,2015-05-24-D11-CU-8,DE120N2,CU,NA,NA,NA,NA
U6043,2015-05-24-D11-CU-9,DE120N2,CU,NA,NA,NA,NA
U6044,2015-05-24-D11-HE-1,DE120N2,HE,NA,NA,NA,NA
U6045,2015-05-24-D11-HE-2,DE120N2,HE,NA,NA,NA,NA
U6046,2015-05-24-D11-HE-3,DE120N2,HE,NA,NA,NA,NA
U6047,2015-05-24-D11-HE-4,DE120N2,HE,NA,NA,NA,NA
U6048,2015-05-24-D11-HE-5,DE120N2,HE,NA,NA,NA,NA
U6049,2015-05-24-D11-HE-6,DE120N2,HE,NA,NA,NA,NA
U6050,2015-05-24-D11-SO-1,DE120N2,SO,NA,NA,NA,NA
U6051,2015-05-24-D11-SO-10,DE120N2,SO,NA,NA,NA,NA
U6052,2015-05-24-D11-SO-2,DE120N2,SO,NA,NA,NA,NA
U6053,2015-05-24-D11-SO-21,DE120N2,SO,NA,NA,NA,NA
U6054,2015-05-24-D11-SO-22,DE120N2,SO,NA,NA,NA,NA
U6055,2015-05-24-D11-SO-23,DE120N2,SO,NA,NA,NA,NA
U6056,2015-05-24-D11-SO-24,DE120N2,SO,NA,NA,NA,NA
U6057,2015-05-24-D11-SO-25,DE120N2,SO,NA,NA,NA,NA
U6058,2015-05-24-D11-SO-26,DE120N2,SO,NA,NA,NA,NA
U6059,2015-05-24-D11-SO-27,DE120N2,SO,NA,NA,NA,NA
U6060,2015-05-24-D11-SO-28,DE120N2,SO,NA,NA,NA,NA
U6061,2015-05-24-D11-SO-29,DE120N2,SO,NA,NA,NA,NA
U6062,2015-05-24-D11-SO-3,DE120N2,SO,NA,NA,NA,NA
U6063,2015-05-24-D11-SO-30,DE120N2,SO,NA,NA,NA,NA
U6064,2015-05-24-D11-SO-4,DE120N2,SO,NA,NA,NA,NA
U6065,2015-05-24-D11-SO-6,DE120N2,SO,NA,NA,NA,NA
U6066,2015-05-24-D11-SO-7,DE120N2,SO,NA,NA,NA,NA
U6067,2015-05-24-D11-SO-8,DE120N2,SO,NA,NA,NA,NA
U6068,2015-05-24-D11-SO-9,DE120N2,SO,NA,NA,NA,NA
U6069,2015-05-24-J02-CU-1,JE110N2,CU,NA,NA,NA,NA
U6070,2015-05-24-J02-CU-7,JE110N2,CU,NA,NA,NA,NA
U6071,2015-05-24-J02-SO-1,JE110N2,SO,NA,NA,NA,NA
U6072,2015-05-24-J02-SO-12,JE110N2,SO,NA,NA,NA,NA
U6073,2015-05-24-J02-SO-13,JE110N2,SO,NA,NA,NA,NA
U6074,2015-05-24-J02-SO-14,JE110N2,SO,NA,NA,NA,NA
U6075,2015-05-24-J02-SO-16,JE110N2,SO,NA,NA,NA,NA
U6076,2015-05-24-J02-SO-17,JE110N2,SO,NA,NA,NA,NA
U6077,2015-05-24-J02-SO-18,JE110N2,SO,NA,NA,NA,NA
U6078,2015-05-24-J02-SO-19,JE110N2,SO,NA,NA,NA,NA
U6079,2015-05-24-J02-SO-20,JE110N2,SO,NA,NA,NA,NA
U6080,2015-05-24-J02-SO-21,JE110N2,SO,NA,NA,NA,NA
U6081,2015-05-24-J02-SO-22,JE110N2,SO,NA,NA,NA,NA
U6082,2015-05-24-J02-SO-23,JE110N2,SO,NA,NA,NA,NA
U6083,2015-05-24-J02-SO-24,JE110N2,SO,NA,NA,NA,NA
U6084,2015-05-24-J02-SO-25,JE110N2,SO,NA,NA,NA,NA
U6085,2015-05-24-J02-SO-26,JE110N2,SO,NA,NA,NA,NA
U6086,2015-05-24-J02-SO-27,JE110N2,SO,NA,NA,NA,NA
