eventID,occurrenceID,measurementType,measurementValue,measurementUnit,measurementUnitID
DE120N2,hakai-jsp-U466,fork length,97,mm,"NA"
DE120N2,hakai-jsp-U467,fork length,99,mm,"NA"
DE120N2,hakai-jsp-U468,fork length,115,mm,"NA"
DE120N2,hakai-jsp-U469,fork length,101,mm,"NA"
DE120N2,hakai-jsp-U470,fork length,103,mm,"NA"
DE194N1,hakai-jsp-U481,fork length,115,mm,"NA"
DE120N2,hakai-jsp-U408,fork length,108,mm,"NA"
DE120N2,hakai-jsp-U409,fork length,100,mm,"NA"
DE120N2,hakai-jsp-U410,fork length,103,mm,"NA"
DE120N2,hakai-jsp-U491,fork length,115,mm,"NA"
DE120N2,hakai-jsp-U492,fork length,102,mm,"NA"
DE120N2,hakai-jsp-U328,fork length,104,mm,"NA"
DE124N1,hakai-jsp-U482,fork length,101,mm,"NA"
DE124N1,hakai-jsp-U483,fork length,98,mm,"NA"
DE124N1,hakai-jsp-U484,fork length,111,mm,"NA"
DE124N1,hakai-jsp-U485,fork length,107,mm,"NA"
DE124N1,hakai-jsp-U486,fork length,91,mm,"NA"
DE150N3,hakai-jsp-U487,fork length,121,mm,"NA"
DE150N3,hakai-jsp-U488,fork length,109,mm,"NA"
DE150N3,hakai-jsp-U489,fork length,91,mm,"NA"
DE124N1,hakai-jsp-U493,fork length,98,mm,"NA"
DE124N1,hakai-jsp-U494,fork length,109,mm,"NA"
DE124N1,hakai-jsp-U495,fork length,90,mm,"NA"
DE124N1,hakai-jsp-U496,fork length,100,mm,"NA"
DE124N1,hakai-jsp-U497,fork length,107,mm,"NA"
DE150N3,hakai-jsp-U498,fork length,104,mm,"NA"
DE150N3,hakai-jsp-U499,fork length,94,mm,"NA"
DE150N3,hakai-jsp-U490,fork length,93,mm,"NA"
DE150N3,hakai-jsp-U511,fork length,99,mm,"NA"
DE150N3,hakai-jsp-U512,fork length,98,mm,"NA"
DE117N1,hakai-jsp-U513,fork length,91,mm,"NA"
DE117N1,hakai-jsp-U514,fork length,91,mm,"NA"
DE117N1,hakai-jsp-U515,fork length,105,mm,"NA"
DE109N1,hakai-jsp-U516,fork length,96,mm,"NA"
DE117N1,hakai-jsp-U454,fork length,105,mm,"NA"
DE117N1,hakai-jsp-U455,fork length,87,mm,"NA"
DE117N1,hakai-jsp-U456,fork length,100,mm,"NA"
DE109N1,hakai-jsp-U457,fork length,106,mm,"NA"
DE109N1,hakai-jsp-U458,fork length,102,mm,"NA"
DE150N3,hakai-jsp-U500,fork length,110,mm,"NA"
DE150N3,hakai-jsp-U501,fork length,96,mm,"NA"
DE150N3,hakai-jsp-U502,fork length,115,mm,"NA"
DE117N1,hakai-jsp-U503,fork length,87,mm,"NA"
DE117N1,hakai-jsp-U504,fork length,97,mm,"NA"
DE117N1,hakai-jsp-U505,fork length,94,mm,"NA"
DE117N1,hakai-jsp-U506,fork length,91,mm,"NA"
DE109N1,hakai-jsp-U517,fork length,84,mm,"NA"
DE109N1,hakai-jsp-U518,fork length,107,mm,"NA"
DE109N1,hakai-jsp-U519,fork length,102,mm,"NA"
DE108N1,hakai-jsp-U520,fork length,82,mm,"NA"
DE108N1,hakai-jsp-U521,fork length,86,mm,"NA"
DE108N1,hakai-jsp-U522,fork length,88,mm,"NA"
DE151N1,hakai-jsp-U523,fork length,108,mm,"NA"
DE151N1,hakai-jsp-U524,fork length,118,mm,"NA"
DE109N1,hakai-jsp-U459,fork length,88,mm,"NA"
DE108N1,hakai-jsp-U460,fork length,96,mm,"NA"
DE108N1,hakai-jsp-U531,fork length,91,mm,"NA"
DE151N1,hakai-jsp-U532,fork length,115,mm,"NA"
DE151N1,hakai-jsp-U533,fork length,111,mm,"NA"
DE151N1,hakai-jsp-U534,fork length,89,mm,"NA"
DE109N1,hakai-jsp-U507,fork length,96,mm,"NA"
DE109N1,hakai-jsp-U508,fork length,100,mm,"NA"
DE109N1,hakai-jsp-U509,fork length,109,mm,"NA"
DE108N1,hakai-jsp-U510,fork length,95,mm,"NA"
DE108N1,hakai-jsp-U541,fork length,79,mm,"NA"
DE108N1,hakai-jsp-U542,fork length,93,mm,"NA"
DE151N1,hakai-jsp-U543,fork length,106,mm,"NA"
DE151N1,hakai-jsp-U544,fork length,102,mm,"NA"
DE151N1,hakai-jsp-U525,fork length,85,mm,"NA"
DE143N1,hakai-jsp-U526,fork length,86,mm,"NA"
DE241N1,hakai-jsp-U551,fork length,138,mm,"NA"
DE241N1,hakai-jsp-U552,fork length,108,mm,"NA"
DE151N1,hakai-jsp-U535,fork length,85,mm,"NA"
DE241N1,hakai-jsp-U539,fork length,88,mm,"NA"
DE237N1,hakai-jsp-U540,fork length,123,mm,"NA"
DE151N1,hakai-jsp-U545,fork length,95,mm,"NA"
DE143N1,hakai-jsp-U546,fork length,111,mm,"NA"
DE241N1,hakai-jsp-U550,fork length,76,mm,"NA"
DE237N1,hakai-jsp-U561,fork length,131,mm,"NA"
DE241N1,hakai-jsp-U553,fork length,66,mm,"NA"
DE237N1,hakai-jsp-U554,fork length,118,mm,"NA"
DE237N1,hakai-jsp-U555,fork length,112,mm,"NA"
DE237N1,hakai-jsp-U556,fork length,142,mm,"NA"
JE202N1,hakai-jsp-U557,fork length,145,mm,"NA"
JE202N1,hakai-jsp-U558,fork length,124,mm,"NA"
DE237N1,hakai-jsp-U581,fork length,125,mm,"NA"
DE237N1,hakai-jsp-U582,fork length,110,mm,"NA"
DE237N1,hakai-jsp-U583,fork length,118,mm,"NA"
JE202N1,hakai-jsp-U584,fork length,123,mm,"NA"
DE237N1,hakai-jsp-U562,fork length,120,mm,"NA"
DE237N1,hakai-jsp-U563,fork length,123,mm,"NA"
DE237N1,hakai-jsp-U564,fork length,116,mm,"NA"
JE202N1,hakai-jsp-U565,fork length,125,mm,"NA"
JE202N1,hakai-jsp-U566,fork length,125,mm,"NA"
JE202N1,hakai-jsp-U567,fork length,115,mm,"NA"
JE202N1,hakai-jsp-U559,fork length,120,mm,"NA"
DE225N1,hakai-jsp-U560,fork length,133,mm,"NA"
DE225N1,hakai-jsp-U571,fork length,115,mm,"NA"
DE225N1,hakai-jsp-U572,fork length,128,mm,"NA"
DE225N1,hakai-jsp-U573,fork length,127,mm,"NA"
DE225N1,hakai-jsp-U574,fork length,128,mm,"NA"
JE202N1,hakai-jsp-U586,fork length,116,mm,"NA"
DE225N1,hakai-jsp-U587,fork length,131,mm,"NA"
DE225N1,hakai-jsp-U588,fork length,119,mm,"NA"
DE225N1,hakai-jsp-U589,fork length,125,mm,"NA"
JE202N1,hakai-jsp-U568,fork length,133,mm,"NA"
JE202N1,hakai-jsp-U569,fork length,120,mm,"NA"
DE225N1,hakai-jsp-U575,fork length,120,mm,"NA"
JE201N3,hakai-jsp-U576,fork length,131,mm,"NA"
JE201N3,hakai-jsp-U577,fork length,125,mm,"NA"
JE201N3,hakai-jsp-U578,fork length,116,mm,"NA"
JE213N1,hakai-jsp-U579,fork length,108,mm,"NA"
JE213N1,hakai-jsp-U580,fork length,119,mm,"NA"
JE213N1,hakai-jsp-U611,fork length,123,mm,"NA"
JE201N3,hakai-jsp-U590,fork length,121,mm,"NA"
JE201N3,hakai-jsp-U591,fork length,119,mm,"NA"
JE201N3,hakai-jsp-U592,fork length,109,mm,"NA"
JE201N3,hakai-jsp-U593,fork length,119,mm,"NA"
JE213N1,hakai-jsp-U594,fork length,128,mm,"NA"
JE213N1,hakai-jsp-U595,fork length,124,mm,"NA"
DE225N1,hakai-jsp-U570,fork length,115,mm,"NA"
JE213N1,hakai-jsp-U631,fork length,128,mm,"NA"
JE213N1,hakai-jsp-U632,fork length,116,mm,"NA"
JE213N1,hakai-jsp-U633,fork length,114,mm,"NA"
JE201N3,hakai-jsp-U329,fork length,116,mm,"NA"
JE201N3,hakai-jsp-U330,fork length,115,mm,"NA"
JE201N3,hakai-jsp-U621,fork length,130,mm,"NA"
JE213N1,hakai-jsp-U612,fork length,126,mm,"NA"
DE226N2,hakai-jsp-U613,fork length,103,mm,"NA"
JE218N1,hakai-jsp-U614,fork length,95,mm,"NA"
JE218N1,hakai-jsp-U615,fork length,85,mm,"NA"
JE213N1,hakai-jsp-U596,fork length,125,mm,"NA"
DE226N2,hakai-jsp-U597,fork length,126,mm,"NA"
DE226N2,hakai-jsp-U598,fork length,129,mm,"NA"
JE218N1,hakai-jsp-U599,fork length,100,mm,"NA"
JE213N1,hakai-jsp-U634,fork length,133,mm,"NA"
DE226N2,hakai-jsp-U635,fork length,119,mm,"NA"
DE226N2,hakai-jsp-U636,fork length,128,mm,"NA"
DE226N2,hakai-jsp-U637,fork length,119,mm,"NA"
DE226N2,hakai-jsp-U638,fork length,116,mm,"NA"
DE226N2,hakai-jsp-U639,fork length,109,mm,"NA"
JE218N1,hakai-jsp-U640,fork length,86,mm,"NA"
JE218N1,hakai-jsp-U616,fork length,106,mm,"NA"
JE218N1,hakai-jsp-U617,fork length,100,mm,"NA"
JE218N1,hakai-jsp-U618,fork length,119,mm,"NA"
JE205N1,hakai-jsp-U619,fork length,136,mm,"NA"
JE205N1,hakai-jsp-U620,fork length,119,mm,"NA"
JE218N1,hakai-jsp-U600,fork length,95,mm,"NA"
JE218N1,hakai-jsp-U651,fork length,114,mm,"NA"
JE205N1,hakai-jsp-U652,fork length,134,mm,"NA"
JE205N1,hakai-jsp-U653,fork length,125,mm,"NA"
JE218N1,hakai-jsp-U641,fork length,100,mm,"NA"
JE218N1,hakai-jsp-U642,fork length,108,mm,"NA"
JE205N1,hakai-jsp-U643,fork length,119,mm,"NA"
JE205N1,hakai-jsp-U644,fork length,126,mm,"NA"
JE205N1,hakai-jsp-U645,fork length,108,mm,"NA"
JE218N1,hakai-jsp-U622,fork length,92,mm,"NA"
JE205N1,hakai-jsp-U623,fork length,126,mm,"NA"
JE205N1,hakai-jsp-U661,fork length,114,mm,"NA"
DE239N2,hakai-jsp-U662,fork length,126,mm,"NA"
DE239N2,hakai-jsp-U663,fork length,133,mm,"NA"
JE191N1,hakai-jsp-U654,fork length,118,mm,"NA"
JE191N1,hakai-jsp-U655,fork length,131,mm,"NA"
JE191N1,hakai-jsp-U656,fork length,132,mm,"NA"
JE191N1,hakai-jsp-U657,fork length,125,mm,"NA"
DE239N2,hakai-jsp-U658,fork length,121,mm,"NA"
JE204N2,hakai-jsp-U659,fork length,114,mm,"NA"
JE205N1,hakai-jsp-U646,fork length,135,mm,"NA"
JE191N1,hakai-jsp-U647,fork length,139,mm,"NA"
JE191N1,hakai-jsp-U648,fork length,128,mm,"NA"
JE191N1,hakai-jsp-U649,fork length,106,mm,"NA"
DE239N2,hakai-jsp-U650,fork length,127,mm,"NA"
DE239N2,hakai-jsp-U671,fork length,128,mm,"NA"
JE191N1,hakai-jsp-U624,fork length,135,mm,"NA"
JE191N1,hakai-jsp-U625,fork length,131,mm,"NA"
JE191N1,hakai-jsp-U626,fork length,126,mm,"NA"
JE204N2,hakai-jsp-U664,fork length,124,mm,"NA"
JE204N2,hakai-jsp-U665,fork length,121,mm,"NA"
JE204N2,hakai-jsp-U666,fork length,120,mm,"NA"
DE236N1,hakai-jsp-U667,fork length,122,mm,"NA"
JE197N1,hakai-jsp-U668,fork length,125,mm,"NA"
JE204N2,hakai-jsp-U660,fork length,133,mm,"NA"
JE204N2,hakai-jsp-U681,fork length,130,mm,"NA"
JE204N2,hakai-jsp-U682,fork length,131,mm,"NA"
DE236N1,hakai-jsp-U683,fork length,121,mm,"NA"
DE236N1,hakai-jsp-U684,fork length,128,mm,"NA"
JE197N1,hakai-jsp-U685,fork length,133,mm,"NA"
JE204N2,hakai-jsp-U672,fork length,108,mm,"NA"
JE204N2,hakai-jsp-U673,fork length,110,mm,"NA"
JE204N2,hakai-jsp-U674,fork length,116,mm,"NA"
DE236N1,hakai-jsp-U675,fork length,111,mm,"NA"
JE197N1,hakai-jsp-U676,fork length,118,mm,"NA"
JE197N1,hakai-jsp-U677,fork length,135,mm,"NA"
JE197N1,hakai-jsp-U669,fork length,113,mm,"NA"
JE197N1,hakai-jsp-U670,fork length,118,mm,"NA"
JE200N1,hakai-jsp-U701,fork length,132,mm,"NA"
JE200N1,hakai-jsp-U702,fork length,121,mm,"NA"
JE200N1,hakai-jsp-U703,fork length,125,mm,"NA"
JE206N2,hakai-jsp-U704,fork length,107,mm,"NA"
JE206N2,hakai-jsp-U705,fork length,108,mm,"NA"
JE197N1,hakai-jsp-U686,fork length,125,mm,"NA"
JE197N1,hakai-jsp-U687,fork length,125,mm,"NA"
JE200N1,hakai-jsp-U688,fork length,121,mm,"NA"
JE200N1,hakai-jsp-U689,fork length,123,mm,"NA"
JE200N1,hakai-jsp-U690,fork length,121,mm,"NA"
JE206N2,hakai-jsp-U711,fork length,114,mm,"NA"
JE197N1,hakai-jsp-U678,fork length,128,mm,"NA"
JE200N1,hakai-jsp-U679,fork length,123,mm,"NA"
JE200N1,hakai-jsp-U680,fork length,118,mm,"NA"
JE206N2,hakai-jsp-U721,fork length,123,mm,"NA"
JE197N1,hakai-jsp-U627,fork length,117,mm,"NA"
JE200N1,hakai-jsp-U628,fork length,128,mm,"NA"
JE200N1,hakai-jsp-U629,fork length,124,mm,"NA"
JE203N1,hakai-jsp-U706,fork length,133,mm,"NA"
JE203N1,hakai-jsp-U707,fork length,128,mm,"NA"
JE203N1,hakai-jsp-U708,fork length,114,mm,"NA"
JE190N1,hakai-jsp-U709,fork length,119,mm,"NA"
JE190N1,hakai-jsp-U710,fork length,105,mm,"NA"
JE190N1,hakai-jsp-U731,fork length,105,mm,"NA"
JE190N1,hakai-jsp-U732,fork length,115,mm,"NA"
JE203N1,hakai-jsp-U712,fork length,123,mm,"NA"
JE190N1,hakai-jsp-U713,fork length,105,mm,"NA"
JE190N1,hakai-jsp-U714,fork length,117,mm,"NA"
JE207N2,hakai-jsp-U715,fork length,102,mm,"NA"
JE203N1,hakai-jsp-U722,fork length,132,mm,"NA"
JE203N1,hakai-jsp-U723,fork length,125,mm,"NA"
JE203N1,hakai-jsp-U724,fork length,109,mm,"NA"
JE190N1,hakai-jsp-U725,fork length,107,mm,"NA"
JE190N1,hakai-jsp-U726,fork length,108,mm,"NA"
JE190N1,hakai-jsp-U727,fork length,115,mm,"NA"
JE190N1,hakai-jsp-U728,fork length,114,mm,"NA"
JE203N1,hakai-jsp-U630,fork length,124,mm,"NA"
JE190N1,hakai-jsp-U751,fork length,124,mm,"NA"
JE207N2,hakai-jsp-U733,fork length,124,mm,"NA"
JE172N4,hakai-jsp-U734,fork length,107,mm,"NA"
JE173N1,hakai-jsp-U735,fork length,124,mm,"NA"
JE173N1,hakai-jsp-U736,fork length,109,mm,"NA"
JE207N2,hakai-jsp-U716,fork length,118,mm,"NA"
JE207N2,hakai-jsp-U717,fork length,103,mm,"NA"
JE207N2,hakai-jsp-U718,fork length,105,mm,"NA"
JE172N4,hakai-jsp-U719,fork length,100,mm,"NA"
JE172N4,hakai-jsp-U720,fork length,105,mm,"NA"
JE172N4,hakai-jsp-U761,fork length,95,mm,"NA"
JE173N1,hakai-jsp-U762,fork length,103,mm,"NA"
JE207N2,hakai-jsp-U729,fork length,109,mm,"NA"
JE207N2,hakai-jsp-U730,fork length,103,mm,"NA"
JE172N4,hakai-jsp-U781,fork length,115,mm,"NA"
JE172N4,hakai-jsp-U782,fork length,111,mm,"NA"
JE172N4,hakai-jsp-U783,fork length,98,mm,"NA"
JE172N4,hakai-jsp-U784,fork length,99,mm,"NA"
JE173N1,hakai-jsp-U785,fork length,113,mm,"NA"
JE207N2,hakai-jsp-U752,fork length,89,mm,"NA"
JE207N2,hakai-jsp-U753,fork length,124,mm,"NA"
JE172N4,hakai-jsp-U754,fork length,128,mm,"NA"
JE173N1,hakai-jsp-U737,fork length,114,mm,"NA"
JE173N1,hakai-jsp-U738,fork length,116,mm,"NA"
JE206N2,hakai-jsp-U739,fork length,114,mm,"NA"
JE206N2,hakai-jsp-U740,fork length,110,mm,"NA"
DE174N1,hakai-jsp-U771,fork length,96,mm,"NA"
DE174N1,hakai-jsp-U772,fork length,89,mm,"NA"
DE174N1,hakai-jsp-U773,fork length,116,mm,"NA"
JE173N1,hakai-jsp-U763,fork length,117,mm,"NA"
JE173N1,hakai-jsp-U764,fork length,112,mm,"NA"
JE173N1,hakai-jsp-U765,fork length,123,mm,"NA"
JE206N2,hakai-jsp-U766,fork length,107,mm,"NA"
DE174N1,hakai-jsp-U767,fork length,126,mm,"NA"
DE174N1,hakai-jsp-U768,fork length,100,mm,"NA"
DE174N1,hakai-jsp-U769,fork length,100,mm,"NA"
JE173N1,hakai-jsp-U786,fork length,113,mm,"NA"
JE173N1,hakai-jsp-U787,fork length,117,mm,"NA"
JE206N2,hakai-jsp-U788,fork length,126,mm,"NA"
JE206N2,hakai-jsp-U789,fork length,106,mm,"NA"
JE206N2,hakai-jsp-U790,fork length,112,mm,"NA"
DE174N1,hakai-jsp-U791,fork length,106,mm,"NA"
DE174N1,hakai-jsp-U792,fork length,95,mm,"NA"
DE174N1,hakai-jsp-U774,fork length,124,mm,"NA"
DE154N1,hakai-jsp-U775,fork length,107,mm,"NA"
DE154N1,hakai-jsp-U776,fork length,114,mm,"NA"
DE154N1,hakai-jsp-U777,fork length,106,mm,"NA"
DE198N2,hakai-jsp-U778,fork length,116,mm,"NA"
DE198N2,hakai-jsp-U779,fork length,126,mm,"NA"
DE198N2,hakai-jsp-U780,fork length,131,mm,"NA"
DE154N1,hakai-jsp-U770,fork length,108,mm,"NA"
DE154N1,hakai-jsp-U801,fork length,107,mm,"NA"
DE154N1,hakai-jsp-U802,fork length,108,mm,"NA"
DE154N1,hakai-jsp-U803,fork length,114,mm,"NA"
DE198N2,hakai-jsp-U804,fork length,112,mm,"NA"
DE198N2,hakai-jsp-U805,fork length,111,mm,"NA"
DE198N2,hakai-jsp-U806,fork length,119,mm,"NA"
DE154N1,hakai-jsp-U793,fork length,120,mm,"NA"
DE154N1,hakai-jsp-U794,fork length,113,mm,"NA"
DE154N1,hakai-jsp-U795,fork length,98,mm,"NA"
DE154N1,hakai-jsp-U796,fork length,120,mm,"NA"
DE198N2,hakai-jsp-U797,fork length,129,mm,"NA"
DE198N2,hakai-jsp-U798,fork length,122,mm,"NA"
DE174N1,hakai-jsp-U755,fork length,105,mm,"NA"
DE201N1,hakai-jsp-U811,fork length,133,mm,"NA"
DE201N1,hakai-jsp-U812,fork length,138,mm,"NA"
JE172N4,hakai-jsp-U813,fork length,120,mm,"NA"
JE176N2,hakai-jsp-U814,fork length,116,mm,"NA"
JE176N2,hakai-jsp-U815,fork length,113,mm,"NA"
JE176N2,hakai-jsp-U816,fork length,119,mm,"NA"
DE162N1,hakai-jsp-U817,fork length,115,mm,"NA"
DE201N1,hakai-jsp-U807,fork length,130,mm,"NA"
DE201N1,hakai-jsp-U808,fork length,128,mm,"NA"
JE172N4,hakai-jsp-U809,fork length,116,mm,"NA"
JE176N2,hakai-jsp-U810,fork length,116,mm,"NA"
JE176N2,hakai-jsp-U821,fork length,110,mm,"NA"
JE176N2,hakai-jsp-U822,fork length,104,mm,"NA"
JE176N2,hakai-jsp-U823,fork length,112,mm,"NA"
DE201N1,hakai-jsp-U799,fork length,126,mm,"NA"
JE176N2,hakai-jsp-U800,fork length,109,mm,"NA"
JE176N2,hakai-jsp-U831,fork length,112,mm,"NA"
DE162N1,hakai-jsp-U832,fork length,125,mm,"NA"
DE198N2,hakai-jsp-U756,fork length,128,mm,"NA"
JE207N2,hakai-jsp-U757,fork length,129,mm,"NA"
JE176N2,hakai-jsp-U758,fork length,109,mm,"NA"
DE162N1,hakai-jsp-U818,fork length,115,mm,"NA"
DE162N1,hakai-jsp-U819,fork length,109,mm,"NA"
DE162N1,hakai-jsp-U820,fork length,114,mm,"NA"
DE218N1,hakai-jsp-U841,fork length,133,mm,"NA"
DE218N1,hakai-jsp-U842,fork length,131,mm,"NA"
DE218N1,hakai-jsp-U843,fork length,132,mm,"NA"
DE169N2,hakai-jsp-U844,fork length,84,mm,"NA"
DE162N1,hakai-jsp-U824,fork length,123,mm,"NA"
DE162N1,hakai-jsp-U833,fork length,115,mm,"NA"
DE162N1,hakai-jsp-U834,fork length,116,mm,"NA"
DE218N1,hakai-jsp-U835,fork length,123,mm,"NA"
DE218N1,hakai-jsp-U836,fork length,130,mm,"NA"
DE218N1,hakai-jsp-U837,fork length,129,mm,"NA"
DE218N1,hakai-jsp-U838,fork length,129,mm,"NA"
DE170N2,hakai-jsp-U839,fork length,123,mm,"NA"
DE162N1,hakai-jsp-U759,fork length,129,mm,"NA"
DE162N1,hakai-jsp-U760,fork length,110,mm,"NA"
DE169N2,hakai-jsp-U845,fork length,94,mm,"NA"
DE169N2,hakai-jsp-U846,fork length,90,mm,"NA"
DE169N2,hakai-jsp-U847,fork length,99,mm,"NA"
DE170N2,hakai-jsp-U848,fork length,100,mm,"NA"
DE169N2,hakai-jsp-U849,fork length,90,mm,"NA"
DE169N2,hakai-jsp-U850,fork length,84,mm,"NA"
JE216N1,hakai-jsp-U871,fork length,130,mm,"NA"
DE170N2,hakai-jsp-U825,fork length,108,mm,"NA"
DE169N2,hakai-jsp-U826,fork length,105,mm,"NA"
DE170N2,hakai-jsp-U827,fork length,114,mm,"NA"
DE170N2,hakai-jsp-U828,fork length,118,mm,"NA"
JE216N1,hakai-jsp-U829,fork length,127,mm,"NA"
JE216N1,hakai-jsp-U830,fork length,127,mm,"NA"
DE182N1,hakai-jsp-U881,fork length,90,mm,"NA"
DE169N2,hakai-jsp-U840,fork length,94,mm,"NA"
DE169N2,hakai-jsp-U861,fork length,100,mm,"NA"
DE170N2,hakai-jsp-U862,fork length,112,mm,"NA"
DE170N2,hakai-jsp-U863,fork length,95,mm,"NA"
DE169N2,hakai-jsp-U864,fork length,105,mm,"NA"
JE216N1,hakai-jsp-U865,fork length,125,mm,"NA"
DE182N1,hakai-jsp-U866,fork length,112,mm,"NA"
DE182N1,hakai-jsp-U882,fork length,98,mm,"NA"
DE182N1,hakai-jsp-U883,fork length,110,mm,"NA"
DE182N1,hakai-jsp-U884,fork length,110,mm,"NA"
DE221N1,hakai-jsp-U885,fork length,116,mm,"NA"
DE182N1,hakai-jsp-U867,fork length,101,mm,"NA"
DE182N1,hakai-jsp-U868,fork length,119,mm,"NA"
DE182N1,hakai-jsp-U869,fork length,90,mm,"NA"
DE182N1,hakai-jsp-U870,fork length,95,mm,"NA"
DE182N1,hakai-jsp-U891,fork length,105,mm,"NA"
DE221N1,hakai-jsp-U892,fork length,120,mm,"NA"
DE221N1,hakai-jsp-U886,fork length,123,mm,"NA"
DE221N1,hakai-jsp-U887,fork length,118,mm,"NA"
DE221N1,hakai-jsp-U888,fork length,130,mm,"NA"
DE221N1,hakai-jsp-U889,fork length,116,mm,"NA"
DE199N1,hakai-jsp-U890,fork length,102,mm,"NA"
DE221N1,hakai-jsp-U893,fork length,100,mm,"NA"
DE221N1,hakai-jsp-U894,fork length,116,mm,"NA"
DE221N1,hakai-jsp-U895,fork length,122,mm,"NA"
DE221N1,hakai-jsp-U896,fork length,122,mm,"NA"
DE199N1,hakai-jsp-U897,fork length,108,mm,"NA"
DE199N1,hakai-jsp-U898,fork length,121,mm,"NA"
DE221N1,hakai-jsp-U851,fork length,129,mm,"NA"
DE199N1,hakai-jsp-U901,fork length,105,mm,"NA"
DE199N1,hakai-jsp-U902,fork length,121,mm,"NA"
DE199N1,hakai-jsp-U903,fork length,107,mm,"NA"
DE214N1,hakai-jsp-U904,fork length,124,mm,"NA"
DE199N1,hakai-jsp-U899,fork length,111,mm,"NA"
DE199N1,hakai-jsp-U900,fork length,126,mm,"NA"
DE199N1,hakai-jsp-U911,fork length,119,mm,"NA"
DE199N1,hakai-jsp-U852,fork length,119,mm,"NA"
DE214N1,hakai-jsp-U872,fork length,115,mm,"NA"
DE214N1,hakai-jsp-U873,fork length,111,mm,"NA"
DE214N1,hakai-jsp-U874,fork length,106,mm,"NA"
DE214N1,hakai-jsp-U875,fork length,122,mm,"NA"
DE173N1,hakai-jsp-U876,fork length,105,mm,"NA"
DE173N1,hakai-jsp-U877,fork length,104,mm,"NA"
DE214N1,hakai-jsp-U905,fork length,110,mm,"NA"
DE214N1,hakai-jsp-U906,fork length,125,mm,"NA"
DE173N1,hakai-jsp-U907,fork length,113,mm,"NA"
DE173N1,hakai-jsp-U908,fork length,107,mm,"NA"
DE173N1,hakai-jsp-U909,fork length,107,mm,"NA"
DE173N1,hakai-jsp-U910,fork length,105,mm,"NA"
DE214N1,hakai-jsp-U912,fork length,115,mm,"NA"
DE214N1,hakai-jsp-U913,fork length,113,mm,"NA"
DE173N1,hakai-jsp-U914,fork length,114,mm,"NA"
DE173N1,hakai-jsp-U915,fork length,106,mm,"NA"
DE214N1,hakai-jsp-U853,fork length,113,mm,"NA"
JE152N1,hakai-jsp-U878,fork length,103,mm,"NA"
JE152N1,hakai-jsp-U879,fork length,101,mm,"NA"
JE128N2,hakai-jsp-U880,fork length,95,mm,"NA"
JE128N2,hakai-jsp-U921,fork length,100,mm,"NA"
JE128N2,hakai-jsp-U922,fork length,108,mm,"NA"
JE152N1,hakai-jsp-U931,fork length,121,mm,"NA"
JE152N1,hakai-jsp-U932,fork length,132,mm,"NA"
JE152N1,hakai-jsp-U933,fork length,118,mm,"NA"
JE152N1,hakai-jsp-U934,fork length,117,mm,"NA"
JE152N1,hakai-jsp-U935,fork length,119,mm,"NA"
JE128N2,hakai-jsp-U936,fork length,106,mm,"NA"
JE152N1,hakai-jsp-U916,fork length,108,mm,"NA"
JE152N1,hakai-jsp-U917,fork length,113,mm,"NA"
JE128N2,hakai-jsp-U918,fork length,98,mm,"NA"
JE128N2,hakai-jsp-U919,fork length,105,mm,"NA"
JE152N1,hakai-jsp-U854,fork length,113,mm,"NA"
JE152N1,hakai-jsp-U855,fork length,115,mm,"NA"
JE128N2,hakai-jsp-U923,fork length,90,mm,"NA"
JE155N1,hakai-jsp-U924,fork length,111,mm,"NA"
JE155N1,hakai-jsp-U925,fork length,106,mm,"NA"
JE155N1,hakai-jsp-U926,fork length,111,mm,"NA"
JE155N1,hakai-jsp-U927,fork length,104,mm,"NA"
JE155N1,hakai-jsp-U928,fork length,109,mm,"NA"
JE128N2,hakai-jsp-U937,fork length,101,mm,"NA"
JE128N2,hakai-jsp-U938,fork length,93,mm,"NA"
JE155N1,hakai-jsp-U939,fork length,116,mm,"NA"
JE128N2,hakai-jsp-U920,fork length,110,mm,"NA"
JE155N1,hakai-jsp-U961,fork length,113,mm,"NA"
JE137N1,hakai-jsp-U962,fork length,103,mm,"NA"
JE137N1,hakai-jsp-U963,fork length,120,mm,"NA"
JE128N2,hakai-jsp-U856,fork length,92,mm,"NA"
JE155N1,hakai-jsp-U857,fork length,111,mm,"NA"
JE155N1,hakai-jsp-U858,fork length,120,mm,"NA"
JE155N1,hakai-jsp-U859,fork length,103,mm,"NA"
JE155N1,hakai-jsp-U860,fork length,119,mm,"NA"
JE137N1,hakai-jsp-U941,fork length,108,mm,"NA"
JE137N1,hakai-jsp-U929,fork length,99,mm,"NA"
JE126N1,hakai-jsp-U930,fork length,110,mm,"NA"
JE126N1,hakai-jsp-U981,fork length,120,mm,"NA"
JE154N1,hakai-jsp-U982,fork length,115,mm,"NA"
JE137N1,hakai-jsp-U940,fork length,109,mm,"NA"
JE137N1,hakai-jsp-U951,fork length,113,mm,"NA"
JE137N1,hakai-jsp-U952,fork length,100,mm,"NA"
JE126N1,hakai-jsp-U953,fork length,118,mm,"NA"
JE126N1,hakai-jsp-U954,fork length,115,mm,"NA"
JE126N1,hakai-jsp-U955,fork length,98,mm,"NA"
JE154N1,hakai-jsp-U956,fork length,98,mm,"NA"
JE137N1,hakai-jsp-U964,fork length,112,mm,"NA"
