occurrenceID,occurrenceStatus,basisOfRecord,organismID,eventDate,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,scientificNameID,eventID,samplingProtocol,kingdom,taxonRank,lifeStage,sex,associatedReferences,coordinateUncertaintyInMeters,dataGeneralizations
ioos_atn_38553_2011-10-21T06:51:07Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-21T06:51:07Z,67.732,-167.295,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-21T06:51:07Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 2 records.
ioos_atn_38553_2011-10-21T07:44:22Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-21T07:44:22Z,67.745,-167.266,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-21T07:44:22Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-22T01:33:11Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-22T01:33:11Z,67.601,-166.433,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-22T01:33:11Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-10-22T04:07:00Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-22T04:07:00Z,67.551,-166.32,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-22T04:07:00Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-22T13:41:00Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-22T13:41:00Z,67.3,-165.916,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-22T13:41:00Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-10-22T20:56:49Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-22T20:56:49Z,67.154,-165.901,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-22T20:56:49Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-23T00:17:27Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-23T00:17:27Z,67.12,-165.865,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-23T00:17:27Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-23T01:27:33Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-23T01:27:33Z,67.106,-165.825,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-23T01:27:33Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-23T02:46:02Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-23T02:46:02Z,67.096,-165.857,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-23T02:46:02Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-23T05:13:14Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-23T05:13:14Z,67.072,-165.918,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-23T05:13:14Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-10-23T06:03:39Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-23T06:03:39Z,67.082,-165.878,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-23T06:03:39Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-10-24T00:14:18Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-24T00:14:18Z,67.135,-166.069,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-24T00:14:18Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-24T01:40:00Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-24T01:40:00Z,67.149,-166.061,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-24T01:40:00Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-24T03:59:21Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-24T03:59:21Z,67.179,-166.179,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-24T03:59:21Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-24T04:03:01Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-24T04:03:01Z,67.183,-166.165,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-24T04:03:01Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-10-24T05:02:59Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-24T05:02:59Z,67.195,-166.187,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-24T05:02:59Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-24T12:16:22Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-24T12:16:22Z,67.244,-166.406,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-24T12:16:22Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-10-24T13:58:42Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-24T13:58:42Z,67.252,-166.518,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-24T13:58:42Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-10-24T15:58:38Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-24T15:58:38Z,67.239,-166.601,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-24T15:58:38Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-10-24T17:41:20Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-24T17:41:20Z,67.243,-166.684,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-24T17:41:20Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-25T01:59:27Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-25T01:59:27Z,67.167,-167.062,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-25T01:59:27Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-10-25T02:04:07Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-25T02:04:07Z,67.161,-167.053,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-25T02:04:07Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-10-25T18:53:48Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-25T18:53:48Z,67.255,-167.43,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-25T18:53:48Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-25T20:20:10Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-25T20:20:10Z,67.281,-167.424,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-25T20:20:10Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-25T22:00:30Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-25T22:00:30Z,67.316,-167.414,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-25T22:00:30Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-26T03:16:10Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-26T03:16:10Z,67.423,-167.342,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-26T03:16:10Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-26T06:38:11Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-26T06:38:11Z,67.456,-167.288,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-26T06:38:11Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-26T15:15:42Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-26T15:15:42Z,67.689,-166.994,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-26T15:15:42Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-10-26T16:21:25Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-26T16:21:25Z,67.702,-167.015,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-26T16:21:25Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-10-27T00:43:29Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-27T00:43:29Z,67.855,-167.074,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-27T00:43:29Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-10-27T01:08:00Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-27T01:08:00Z,67.877,-167.03,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-27T01:08:00Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-27T02:24:24Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-27T02:24:24Z,67.911,-167.031,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-27T02:24:24Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-27T04:22:30Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-27T04:22:30Z,67.893,-167.119,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-27T04:22:30Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-27T06:07:52Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-27T06:07:52Z,67.903,-167.119,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-27T06:07:52Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-10-27T11:42:26Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-27T11:42:26Z,67.942,-167.259,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-27T11:42:26Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-10-27T12:47:55Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-27T12:47:55Z,67.958,-167.312,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-27T12:47:55Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-10-28T00:32:30Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-28T00:32:30Z,67.955,-167.409,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-28T00:32:30Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 4 records.
ioos_atn_38553_2011-10-28T01:10:36Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-28T01:10:36Z,67.958,-167.426,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-28T01:10:36Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-10-28T02:15:46Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-28T02:15:46Z,67.979,-167.466,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-28T02:15:46Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 4 records.
ioos_atn_38553_2011-10-28T07:36:02Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-28T07:36:02Z,67.951,-167.502,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-28T07:36:02Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-10-28T13:13:21Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-28T13:13:21Z,67.974,-167.637,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-28T13:13:21Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-10-29T00:18:22Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-29T00:18:22Z,68.211,-167.96,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-29T00:18:22Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-10-29T03:45:00Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-29T03:45:00Z,68.267,-167.786,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-29T03:45:00Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-10-29T04:03:31Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-29T04:03:31Z,68.278,-167.787,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-29T04:03:31Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-29T14:04:36Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-29T14:04:36Z,68.562,-167.266,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-29T14:04:36Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-29T15:41:17Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-29T15:41:17Z,68.553,-167.233,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-29T15:41:17Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-10-29T16:26:40Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-29T16:26:40Z,68.554,-167.248,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-29T16:26:40Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-10-29T17:30:38Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-29T17:30:38Z,68.544,-167.223,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-29T17:30:38Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-29T18:56:52Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-29T18:56:52Z,68.552,-167.216,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-29T18:56:52Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-10-29T19:08:41Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-29T19:08:41Z,68.545,-167.183,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-29T19:08:41Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-30T00:10:15Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-30T00:10:15Z,68.564,-167.169,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-30T00:10:15Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 4 records.
ioos_atn_38553_2011-10-30T01:54:43Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-30T01:54:43Z,68.558,-167.183,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-30T01:54:43Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 4 records.
ioos_atn_38553_2011-10-30T02:10:32Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-30T02:10:32Z,68.557,-167.189,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-30T02:10:32Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-10-30T03:03:04Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-30T03:03:04Z,68.553,-167.205,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-30T03:03:04Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 4 records.
ioos_atn_38553_2011-10-30T04:37:00Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-30T04:37:00Z,68.556,-167.165,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-30T04:37:00Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 3 records.
ioos_atn_38553_2011-10-30T05:28:22Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-30T05:28:22Z,68.547,-167.168,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-30T05:28:22Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-10-30T06:23:03Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-30T06:23:03Z,68.55,-167.157,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-30T06:23:03Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-30T07:58:32Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-30T07:58:32Z,68.552,-167.17,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-30T07:58:32Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-10-30T09:44:16Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-10-30T09:44:16Z,68.552,-167.164,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-10-30T09:44:16Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
